CodPosicion;RCR;Fecha;LocalTime;Valid;Latitud;N_S;Longitud;E_W;Speed;N_Sat
1370;T;01/09/2008;7:50;SPS;36,588445;N;-3,603974;W;4,316;10
1371;T;01/09/2008;7:50;SPS;36,588449;N;-3,604031;W;3,906;10
1372;T;01/09/2008;7:50;SPS;36,588451;N;-3,604053;W;2,943;10
1373;T;01/09/2008;7:50;SPS;36,588437;N;-3,60409;W;4,036;10
1374;T;01/09/2008;7:50;SPS;36,588427;N;-3,604127;W;3,693;10
1375;T;01/09/2008;7:50;SPS;36,588419;N;-3,604153;W;4,368;10
1376;T;01/09/2008;7:50;SPS;36,588422;N;-3,604195;W;3,92;10
1377;T;01/09/2008;7:50;SPS;36,58842;N;-3,604248;W;3,967;10
1378;T;01/09/2008;7:50;SPS;36,588429;N;-3,604292;W;2,002;10
1379;T;01/09/2008;7:50;SPS;36,588424;N;-3,604321;W;3,467;8
1380;T;01/09/2008;7:51;SPS;36,588418;N;-3,604376;W;3,821;10
1381;T;01/09/2008;7:51;SPS;36,588421;N;-3,60441;W;4,405;10
1382;T;01/09/2008;7:51;SPS;36,588422;N;-3,60445;W;3,824;10
1383;T;01/09/2008;7:51;SPS;36,588433;N;-3,604496;W;4,309;8
1384;T;01/09/2008;7:51;SPS;36,588432;N;-3,604537;W;4,103;10
1385;T;01/09/2008;7:51;SPS;36,588419;N;-3,604575;W;4,796;10
1386;T;01/09/2008;7:51;SPS;36,588418;N;-3,604618;W;4,373;10
1387;T;01/09/2008;7:51;SPS;36,588418;N;-3,604654;W;3,746;10
1388;T;01/09/2008;7:51;SPS;36,588417;N;-3,604694;W;4,03;10
1389;T;01/09/2008;7:51;SPS;36,588409;N;-3,604728;W;4,94;10
1390;T;01/09/2008;7:51;SPS;36,588408;N;-3,604751;W;3,538;10
1391;T;01/09/2008;7:51;SPS;36,588404;N;-3,604794;W;4,704;10
1392;T;01/09/2008;7:51;SPS;36,5884;N;-3,60483;W;3,595;8
1393;T;01/09/2008;7:51;SPS;36,588407;N;-3,604869;W;3,581;10
1394;T;01/09/2008;7:51;SPS;36,588408;N;-3,604903;W;3,359;8
1395;T;01/09/2008;7:51;SPS;36,588404;N;-3,60494;W;3,605;10
1396;T;01/09/2008;7:51;SPS;36,588395;N;-3,604979;W;3,702;10
1397;T;01/09/2008;7:51;SPS;36,588399;N;-3,60502;W;4,418;10
1398;T;01/09/2008;7:51;SPS;36,588401;N;-3,605057;W;4,557;10
1399;T;01/09/2008;7:51;SPS;36,588397;N;-3,605097;W;4,55;10
1400;T;01/09/2008;7:52;SPS;36,588393;N;-3,605145;W;4,361;10
1401;T;01/09/2008;7:52;SPS;36,588402;N;-3,605189;W;3,579;10
1402;T;01/09/2008;7:52;SPS;36,588395;N;-3,605226;W;3,758;10
1403;T;01/09/2008;7:52;SPS;36,588395;N;-3,605268;W;3,728;8
1404;T;01/09/2008;7:52;SPS;36,588392;N;-3,605304;W;4,281;8
1405;T;01/09/2008;7:52;SPS;36,588384;N;-3,605343;W;3,833;10
1406;T;01/09/2008;7:52;SPS;36,588385;N;-3,605381;W;4,863;10
1407;T;01/09/2008;7:52;SPS;36,58839;N;-3,605412;W;3,554;10
1408;T;01/09/2008;7:52;SPS;36,588397;N;-3,605455;W;3,58;10
1409;T;01/09/2008;7:52;SPS;36,588387;N;-3,605488;W;3,982;10
1410;T;01/09/2008;7:52;SPS;36,588398;N;-3,605527;W;4,606;10
1411;T;01/09/2008;7:52;SPS;36,588381;N;-3,605564;W;5,329;10
1412;T;01/09/2008;7:52;SPS;36,588379;N;-3,605607;W;4,15;10
1413;T;01/09/2008;7:52;SPS;36,588378;N;-3,605649;W;4,168;10
1414;T;01/09/2008;7:52;SPS;36,588379;N;-3,605696;W;4,939;10
1415;T;01/09/2008;7:52;SPS;36,588376;N;-3,605728;W;4,214;10
1416;T;01/09/2008;7:52;SPS;36,58838;N;-3,605768;W;5,201;8
1417;T;01/09/2008;7:52;SPS;36,588379;N;-3,605815;W;4,339;10
1418;T;01/09/2008;7:52;SPS;36,58838;N;-3,605853;W;5,073;10
1419;T;01/09/2008;7:52;SPS;36,588371;N;-3,605889;W;5,522;10
1420;T;01/09/2008;7:53;SPS;36,588368;N;-3,605936;W;3,935;10
1421;T;01/09/2008;7:53;SPS;36,588376;N;-3,605979;W;4,215;10
1422;T;01/09/2008;7:53;SPS;36,588363;N;-3,606007;W;4,085;10
1423;T;01/09/2008;7:53;SPS;36,588364;N;-3,606043;W;4,378;10
1424;T;01/09/2008;7:53;SPS;36,58836;N;-3,606085;W;5,29;10
1425;T;01/09/2008;7:53;SPS;36,588355;N;-3,606122;W;4,539;10
1426;T;01/09/2008;7:53;SPS;36,588352;N;-3,606164;W;4,115;10
1427;T;01/09/2008;7:53;SPS;36,588348;N;-3,606201;W;4,72;10
1428;T;01/09/2008;7:53;SPS;36,588336;N;-3,606239;W;4,783;10
1429;T;01/09/2008;7:53;SPS;36,588336;N;-3,606281;W;3,988;10
1430;T;01/09/2008;7:53;SPS;36,58833;N;-3,606321;W;4,762;10
1431;T;01/09/2008;7:53;SPS;36,588334;N;-3,606359;W;4,871;10
1432;T;01/09/2008;7:53;SPS;36,588329;N;-3,606398;W;4,603;10
1433;T;01/09/2008;7:53;SPS;36,588331;N;-3,606438;W;4,215;10
1434;T;01/09/2008;7:53;SPS;36,588325;N;-3,606472;W;3,962;10
1435;T;01/09/2008;7:53;SPS;36,588312;N;-3,606511;W;4,801;10
1436;T;01/09/2008;7:53;SPS;36,588305;N;-3,606558;W;4,622;10
1437;T;01/09/2008;7:53;SPS;36,588302;N;-3,606603;W;4,941;10
1438;T;01/09/2008;7:53;SPS;36,588305;N;-3,606655;W;4,617;10
1439;T;01/09/2008;7:53;SPS;36,588305;N;-3,606689;W;4,811;10
1440;T;01/09/2008;7:54;SPS;36,588306;N;-3,606722;W;3,044;8
1441;T;01/09/2008;7:54;SPS;36,588295;N;-3,606749;W;4,399;10
1442;T;01/09/2008;7:54;SPS;36,588289;N;-3,606793;W;4,731;10
1443;T;01/09/2008;7:54;SPS;36,588281;N;-3,606827;W;3,947;10
1444;T;01/09/2008;7:54;SPS;36,588283;N;-3,606858;W;4,578;10
1445;T;01/09/2008;7:54;SPS;36,588277;N;-3,606896;W;4,684;8
1446;T;01/09/2008;7:54;SPS;36,588273;N;-3,606936;W;3,552;10
1447;T;01/09/2008;7:54;SPS;36,588277;N;-3,606966;W;3,162;10
1448;T;01/09/2008;7:54;SPS;36,588273;N;-3,606996;W;3,865;10
1449;T;01/09/2008;7:54;SPS;36,588272;N;-3,607036;W;4,38;10
1450;T;01/09/2008;7:54;SPS;36,58827;N;-3,607078;W;4,514;10
1451;T;01/09/2008;7:54;SPS;36,588266;N;-3,607114;W;4,63;10
1452;T;01/09/2008;7:54;SPS;36,588273;N;-3,607149;W;4,517;10
1453;T;01/09/2008;7:54;SPS;36,588285;N;-3,607194;W;4,237;10
1454;T;01/09/2008;7:54;SPS;36,588283;N;-3,607239;W;5,273;10
1455;T;01/09/2008;7:54;SPS;36,588284;N;-3,607273;W;4,627;10
1456;T;01/09/2008;7:54;SPS;36,588275;N;-3,607312;W;4,163;10
1457;T;01/09/2008;7:54;SPS;36,588277;N;-3,607352;W;4,183;10
1458;T;01/09/2008;7:54;SPS;36,588275;N;-3,6074;W;4,057;10
1459;T;01/09/2008;7:54;SPS;36,588273;N;-3,607435;W;3,758;10
1460;T;01/09/2008;7:55;SPS;36,588272;N;-3,607472;W;3,803;10
1461;T;01/09/2008;7:55;SPS;36,588266;N;-3,607506;W;4,41;10
1462;T;01/09/2008;7:55;SPS;36,588255;N;-3,607527;W;3,971;10
1463;T;01/09/2008;7:55;SPS;36,588247;N;-3,607558;W;4,94;10
1464;T;01/09/2008;7:55;SPS;36,58825;N;-3,607599;W;4,738;10
1465;T;01/09/2008;7:55;SPS;36,588254;N;-3,607641;W;4,598;10
1466;T;01/09/2008;7:55;SPS;36,588241;N;-3,607678;W;3,491;8
1467;T;01/09/2008;7:55;SPS;36,588241;N;-3,607714;W;4,04;10
1468;T;01/09/2008;7:55;SPS;36,588239;N;-3,607747;W;3,994;10
1469;T;01/09/2008;7:55;SPS;36,58823;N;-3,607783;W;3,777;10
1470;T;01/09/2008;7:55;SPS;36,588234;N;-3,607827;W;4,056;10
1471;T;01/09/2008;7:55;SPS;36,588237;N;-3,607865;W;4,533;10
1472;T;01/09/2008;7:55;SPS;36,588235;N;-3,607901;W;3,726;10
1473;T;01/09/2008;7:55;SPS;36,588236;N;-3,607949;W;3,729;10
1474;T;01/09/2008;7:55;SPS;36,588228;N;-3,60799;W;4,071;10
1475;T;01/09/2008;7:55;SPS;36,588226;N;-3,608032;W;4,54;10
1476;T;01/09/2008;7:55;SPS;36,588223;N;-3,608067;W;4,465;10
1477;T;01/09/2008;7:55;SPS;36,58822;N;-3,608106;W;4,152;10
1478;T;01/09/2008;7:55;SPS;36,58822;N;-3,60815;W;4,258;10
1479;T;01/09/2008;7:55;SPS;36,588214;N;-3,608183;W;3,999;10
1480;T;01/09/2008;7:56;SPS;36,588211;N;-3,608228;W;4,063;10
1481;T;01/09/2008;7:56;SPS;36,58821;N;-3,608266;W;3,797;10
1482;T;01/09/2008;7:56;SPS;36,588211;N;-3,608306;W;4,09;10
1483;T;01/09/2008;7:56;SPS;36,588221;N;-3,608347;W;4,189;10
1484;T;01/09/2008;7:56;SPS;36,588216;N;-3,60839;W;3,601;10
1485;T;01/09/2008;7:56;SPS;36,588219;N;-3,608429;W;4,431;10
1486;T;01/09/2008;7:56;SPS;36,588217;N;-3,608466;W;4,946;10
1487;T;01/09/2008;7:56;SPS;36,588202;N;-3,608498;W;4,437;10
1488;T;01/09/2008;7:56;SPS;36,588207;N;-3,608541;W;5,726;10
1489;T;01/09/2008;7:56;SPS;36,588207;N;-3,608585;W;4,35;8
1490;T;01/09/2008;7:56;SPS;36,588209;N;-3,608631;W;5,245;10
1491;T;01/09/2008;7:56;SPS;36,58822;N;-3,608662;W;4,856;10
1492;T;01/09/2008;7:56;SPS;36,58822;N;-3,608702;W;3,958;10
1493;T;01/09/2008;7:56;SPS;36,588226;N;-3,608738;W;4,405;10
1494;T;01/09/2008;7:56;SPS;36,588221;N;-3,608779;W;4,438;10
1495;T;01/09/2008;7:56;SPS;36,588208;N;-3,608819;W;4,369;10
1496;T;01/09/2008;7:56;SPS;36,588211;N;-3,608854;W;4,459;10
1497;T;01/09/2008;7:56;SPS;36,588207;N;-3,608892;W;4,927;10
1498;T;01/09/2008;7:56;SPS;36,588205;N;-3,608938;W;3,569;8
1499;T;01/09/2008;7:56;SPS;36,588198;N;-3,608966;W;4,608;10
1500;T;01/09/2008;7:57;SPS;36,588195;N;-3,609003;W;4,35;10
1501;T;01/09/2008;7:57;SPS;36,588184;N;-3,609047;W;4,165;10
1502;T;01/09/2008;7:57;SPS;36,588176;N;-3,609095;W;4,541;10
1503;T;01/09/2008;7:57;SPS;36,588172;N;-3,60913;W;4,794;10
1504;T;01/09/2008;7:57;SPS;36,588166;N;-3,609163;W;4,146;10
1505;T;01/09/2008;7:57;SPS;36,588172;N;-3,609205;W;4,374;10
1506;T;01/09/2008;7:57;SPS;36,588177;N;-3,609238;W;4,784;10
1507;T;01/09/2008;7:57;SPS;36,588165;N;-3,609276;W;4,674;10
1508;T;01/09/2008;7:57;SPS;36,588175;N;-3,609322;W;4,421;10
1509;T;01/09/2008;7:57;SPS;36,588193;N;-3,609365;W;5,082;8
1510;T;01/09/2008;7:57;SPS;36,58819;N;-3,609404;W;4,559;10
1511;T;01/09/2008;7:57;SPS;36,588192;N;-3,609451;W;4,962;8
1512;T;01/09/2008;7:57;SPS;36,588197;N;-3,609487;W;3,994;8
1513;T;01/09/2008;7:57;SPS;36,588189;N;-3,609519;W;4,926;10
1514;T;01/09/2008;7:57;SPS;36,588193;N;-3,60956;W;4,557;10
1515;T;01/09/2008;7:57;SPS;36,588186;N;-3,609599;W;4,001;10
1516;T;01/09/2008;7:57;SPS;36,58819;N;-3,609633;W;4,399;8
1517;T;01/09/2008;7:57;SPS;36,58819;N;-3,609664;W;4,041;10
1518;T;01/09/2008;7:57;SPS;36,588187;N;-3,609711;W;4,452;8
1519;T;01/09/2008;7:57;SPS;36,588181;N;-3,609753;W;4,419;10
1520;T;01/09/2008;7:58;SPS;36,588181;N;-3,609797;W;4,395;10
1521;T;01/09/2008;7:58;SPS;36,588171;N;-3,609835;W;5,277;10
1522;T;01/09/2008;7:58;SPS;36,588175;N;-3,60987;W;3,845;10
1523;T;01/09/2008;7:58;SPS;36,588188;N;-3,609915;W;4,767;8
1524;T;01/09/2008;7:58;SPS;36,588177;N;-3,609955;W;4,027;8
1525;T;01/09/2008;7:58;SPS;36,588172;N;-3,609991;W;4,025;10
1526;T;01/09/2008;7:58;SPS;36,588174;N;-3,610024;W;4,813;8
1527;T;01/09/2008;7:58;SPS;36,588169;N;-3,61006;W;3,838;10
1528;T;01/09/2008;7:58;SPS;36,588167;N;-3,610098;W;4,37;10
1529;T;01/09/2008;7:58;SPS;36,588162;N;-3,610134;W;4,22;10
1530;T;01/09/2008;7:58;SPS;36,588154;N;-3,610171;W;3,543;8
1531;T;01/09/2008;7:58;SPS;36,588159;N;-3,610214;W;5,316;10
1532;T;01/09/2008;7:58;SPS;36,588165;N;-3,610262;W;5,97;10
1533;T;01/09/2008;7:58;SPS;36,588161;N;-3,610297;W;3,063;10
1534;T;01/09/2008;7:58;SPS;36,588148;N;-3,610344;W;4,349;8
1535;T;01/09/2008;7:58;SPS;36,588152;N;-3,610393;W;4,882;10
1536;T;01/09/2008;7:58;SPS;36,588149;N;-3,610428;W;4,508;8
1537;T;01/09/2008;7:58;SPS;36,588148;N;-3,610463;W;3,56;8
1538;T;01/09/2008;7:58;SPS;36,588145;N;-3,610499;W;4,152;10
1539;T;01/09/2008;7:58;SPS;36,588155;N;-3,610542;W;4,505;10
1540;T;01/09/2008;7:59;SPS;36,588161;N;-3,610582;W;4,56;8
1541;T;01/09/2008;7:59;SPS;36,588155;N;-3,610621;W;3,827;8
1542;T;01/09/2008;7:59;SPS;36,588152;N;-3,610655;W;4,249;10
1543;T;01/09/2008;7:59;SPS;36,588157;N;-3,610701;W;4,561;8
1544;T;01/09/2008;7:59;SPS;36,588146;N;-3,610736;W;3,793;10
1545;T;01/09/2008;7:59;SPS;36,588141;N;-3,610775;W;4,007;10
1546;T;01/09/2008;7:59;SPS;36,588142;N;-3,610806;W;4,633;8
1547;T;01/09/2008;7:59;SPS;36,588148;N;-3,610856;W;4,254;10
1548;T;01/09/2008;7:59;SPS;36,588148;N;-3,610895;W;4,345;10
1549;T;01/09/2008;7:59;SPS;36,588149;N;-3,610941;W;4,403;10
1550;T;01/09/2008;7:59;SPS;36,588145;N;-3,610977;W;4,284;8
1551;T;01/09/2008;7:59;SPS;36,588139;N;-3,611019;W;4,121;8
1552;T;01/09/2008;7:59;SPS;36,588147;N;-3,611062;W;4,706;10
1553;T;01/09/2008;7:59;SPS;36,588145;N;-3,611097;W;4,783;8
1554;T;01/09/2008;7:59;SPS;36,588137;N;-3,611142;W;3,982;10
1555;T;01/09/2008;7:59;SPS;36,588143;N;-3,611177;W;4,077;10
1556;T;01/09/2008;7:59;SPS;36,588132;N;-3,611214;W;4,571;8
1557;T;01/09/2008;7:59;SPS;36,58813;N;-3,611246;W;3,849;8
1558;T;01/09/2008;7:59;SPS;36,588125;N;-3,611283;W;2,909;8
1559;T;01/09/2008;7:59;SPS;36,588128;N;-3,61133;W;4,063;8
1560;T;01/09/2008;8:00;SPS;36,588132;N;-3,611368;W;4,277;10
1561;T;01/09/2008;8:00;SPS;36,588121;N;-3,611406;W;4,149;8
1562;T;01/09/2008;8:00;SPS;36,588124;N;-3,611436;W;4,335;10
1563;T;01/09/2008;8:00;SPS;36,588125;N;-3,611481;W;4,286;8
1564;T;01/09/2008;8:00;SPS;36,588122;N;-3,611522;W;3,622;8
1565;T;01/09/2008;8:00;SPS;36,588117;N;-3,611567;W;4,992;8
1566;T;01/09/2008;8:00;SPS;36,588108;N;-3,611597;W;4,008;8
1567;T;01/09/2008;8:00;SPS;36,588113;N;-3,611633;W;4,464;10
1568;T;01/09/2008;8:00;SPS;36,588114;N;-3,611674;W;3,964;8
1569;T;01/09/2008;8:00;SPS;36,588115;N;-3,611712;W;3,945;10
1570;T;01/09/2008;8:00;SPS;36,588112;N;-3,611752;W;4,45;8
1571;T;01/09/2008;8:00;SPS;36,588116;N;-3,611797;W;4,034;10
1572;T;01/09/2008;8:00;SPS;36,588113;N;-3,611833;W;3,753;8
1573;T;01/09/2008;8:00;SPS;36,588118;N;-3,611876;W;4,391;10
1574;T;01/09/2008;8:00;SPS;36,588132;N;-3,611926;W;4,696;10
1575;T;01/09/2008;8:00;SPS;36,588122;N;-3,611961;W;4,081;10
1576;T;01/09/2008;8:00;SPS;36,588122;N;-3,611999;W;3,887;10
1577;T;01/09/2008;8:00;SPS;36,588118;N;-3,612032;W;3,96;10
1578;T;01/09/2008;8:00;SPS;36,588111;N;-3,612063;W;3,792;10
1579;T;01/09/2008;8:00;SPS;36,588117;N;-3,612104;W;3,813;10
1580;T;01/09/2008;8:01;SPS;36,588113;N;-3,612148;W;3,402;10
1581;T;01/09/2008;8:01;SPS;36,588116;N;-3,612184;W;3,336;10
1582;T;01/09/2008;8:01;SPS;36,588119;N;-3,612219;W;3,526;10
1583;T;01/09/2008;8:01;SPS;36,58811;N;-3,612257;W;3,235;10
1584;T;01/09/2008;8:01;SPS;36,588106;N;-3,612289;W;3,265;10
1585;T;01/09/2008;8:01;SPS;36,588116;N;-3,61233;W;5,646;10
1586;T;01/09/2008;8:01;SPS;36,588111;N;-3,612369;W;3,969;10
1587;T;01/09/2008;8:01;SPS;36,588115;N;-3,612411;W;4,641;10
1588;T;01/09/2008;8:01;SPS;36,588118;N;-3,612454;W;5,151;10
1589;T;01/09/2008;8:01;SPS;36,588119;N;-3,612493;W;4,634;10
1590;T;01/09/2008;8:01;SPS;36,58812;N;-3,612539;W;4,596;10
1591;T;01/09/2008;8:01;SPS;36,588115;N;-3,61257;W;4,397;10
1592;T;01/09/2008;8:01;SPS;36,588116;N;-3,612615;W;5,052;10
1593;T;01/09/2008;8:01;SPS;36,588119;N;-3,612655;W;4,795;8
1594;T;01/09/2008;8:01;SPS;36,588116;N;-3,612694;W;4,365;10
1595;T;01/09/2008;8:01;SPS;36,588111;N;-3,612731;W;3,165;10
1596;T;01/09/2008;8:01;SPS;36,588114;N;-3,612763;W;4,164;10
1597;T;01/09/2008;8:01;SPS;36,588111;N;-3,612804;W;4,351;8
1598;T;01/09/2008;8:01;SPS;36,588107;N;-3,61285;W;3,936;8
1599;T;01/09/2008;8:01;SPS;36,588112;N;-3,612893;W;4,421;8
1600;T;01/09/2008;8:02;SPS;36,588112;N;-3,612931;W;4,27;8
1601;T;01/09/2008;8:02;SPS;36,588108;N;-3,612966;W;4,596;8
1602;T;01/09/2008;8:02;SPS;36,588113;N;-3,613005;W;4,726;8
1603;T;01/09/2008;8:02;SPS;36,588112;N;-3,613041;W;4,399;10
1604;T;01/09/2008;8:02;SPS;36,588116;N;-3,613082;W;4,611;8
1605;T;01/09/2008;8:02;SPS;36,588114;N;-3,613116;W;4,985;8
1606;T;01/09/2008;8:02;SPS;36,588107;N;-3,613157;W;4,032;8
1607;T;01/09/2008;8:02;SPS;36,588109;N;-3,613205;W;3,865;8
1608;T;01/09/2008;8:02;SPS;36,588113;N;-3,613247;W;4,043;8
1609;T;01/09/2008;8:02;SPS;36,588115;N;-3,613293;W;4,203;8
1610;T;01/09/2008;8:02;SPS;36,588115;N;-3,613335;W;4,892;8
1611;T;01/09/2008;8:02;SPS;36,588109;N;-3,613365;W;4,941;8
1612;T;01/09/2008;8:02;SPS;36,588107;N;-3,613401;W;4,628;8
1613;T;01/09/2008;8:02;SPS;36,588096;N;-3,613426;W;4,502;8
1614;T;01/09/2008;8:02;SPS;36,588102;N;-3,613475;W;4,26;8
1615;T;01/09/2008;8:02;SPS;36,588106;N;-3,613518;W;4,343;8
1616;T;01/09/2008;8:02;SPS;36,5881;N;-3,61355;W;3,995;8
1617;T;01/09/2008;8:02;SPS;36,588092;N;-3,613583;W;3,023;8
1618;T;01/09/2008;8:02;SPS;36,58809;N;-3,613624;W;3,897;8
1619;T;01/09/2008;8:02;SPS;36,58809;N;-3,613669;W;4,454;8
1620;T;01/09/2008;8:03;SPS;36,588086;N;-3,613705;W;4,326;8
1621;T;01/09/2008;8:03;SPS;36,588083;N;-3,613747;W;5,564;8
1622;T;01/09/2008;8:03;SPS;36,58808;N;-3,613784;W;4,152;8
1623;T;01/09/2008;8:03;SPS;36,588072;N;-3,613819;W;4,587;8
1624;T;01/09/2008;8:03;SPS;36,588076;N;-3,613858;W;4,204;8
1625;T;01/09/2008;8:03;SPS;36,588071;N;-3,613893;W;3,849;8
1626;T;01/09/2008;8:03;SPS;36,588076;N;-3,613933;W;3,545;8
1627;T;01/09/2008;8:03;SPS;36,588074;N;-3,613969;W;4,101;8
1628;T;01/09/2008;8:03;SPS;36,588072;N;-3,614019;W;3,888;8
1629;T;01/09/2008;8:03;SPS;36,588075;N;-3,614056;W;3,55;8
1630;T;01/09/2008;8:03;SPS;36,588076;N;-3,614094;W;4,333;8
1631;T;01/09/2008;8:03;SPS;36,58807;N;-3,614125;W;4,115;8
1632;T;01/09/2008;8:03;SPS;36,588071;N;-3,614169;W;4,567;10
1633;T;01/09/2008;8:03;SPS;36,588075;N;-3,614208;W;4,628;8
1634;T;01/09/2008;8:03;SPS;36,588087;N;-3,614254;W;4,85;8
1635;T;01/09/2008;8:03;SPS;36,588084;N;-3,614293;W;4,168;10
1636;T;01/09/2008;8:03;SPS;36,588071;N;-3,614319;W;4,037;10
1637;T;01/09/2008;8:03;SPS;36,588072;N;-3,614359;W;4,243;10
1638;T;01/09/2008;8:03;SPS;36,588064;N;-3,614388;W;2,812;10
1639;T;01/09/2008;8:03;SPS;36,588059;N;-3,614428;W;3,564;10
1640;T;01/09/2008;8:04;SPS;36,588056;N;-3,61447;W;3,905;10
1641;T;01/09/2008;8:04;SPS;36,588063;N;-3,614514;W;5,355;10
1642;T;01/09/2008;8:04;SPS;36,588071;N;-3,614552;W;4,888;10
1643;T;01/09/2008;8:04;SPS;36,588065;N;-3,614586;W;4,869;8
1644;T;01/09/2008;8:04;SPS;36,588072;N;-3,614634;W;3,716;10
1645;T;01/09/2008;8:04;SPS;36,588068;N;-3,614676;W;4,146;8
1646;T;01/09/2008;8:04;SPS;36,588068;N;-3,614717;W;3,602;10
1647;T;01/09/2008;8:04;SPS;36,588057;N;-3,614753;W;4,067;10
1648;T;01/09/2008;8:04;SPS;36,588058;N;-3,614789;W;3,794;10
1649;T;01/09/2008;8:04;SPS;36,588056;N;-3,614824;W;4,507;10
1650;T;01/09/2008;8:04;SPS;36,58805;N;-3,61486;W;4,27;10
1651;T;01/09/2008;8:04;SPS;36,588053;N;-3,6149;W;3,633;10
1652;T;01/09/2008;8:04;SPS;36,58805;N;-3,614929;W;3,711;10
1653;T;01/09/2008;8:04;SPS;36,588056;N;-3,614965;W;3,772;10
1654;T;01/09/2008;8:04;SPS;36,588061;N;-3,615003;W;4,473;10
1655;T;01/09/2008;8:04;SPS;36,588062;N;-3,615047;W;4,968;10
1656;T;01/09/2008;8:04;SPS;36,588064;N;-3,615081;W;4,703;10
1657;T;01/09/2008;8:04;SPS;36,588073;N;-3,615128;W;4,427;10
1658;T;01/09/2008;8:04;SPS;36,588073;N;-3,615164;W;3,112;10
1659;T;01/09/2008;8:04;SPS;36,58807;N;-3,615199;W;4,166;10
1660;T;01/09/2008;8:05;SPS;36,588065;N;-3,61524;W;4,761;10
1661;T;01/09/2008;8:05;SPS;36,588065;N;-3,615267;W;4,603;10
1662;T;01/09/2008;8:05;SPS;36,588062;N;-3,615308;W;3,676;10
1663;T;01/09/2008;8:05;SPS;36,588074;N;-3,615345;W;4,084;10
1664;T;01/09/2008;8:05;SPS;36,588071;N;-3,615388;W;4,845;10
1665;T;01/09/2008;8:05;SPS;36,588071;N;-3,615427;W;4,734;10
1666;T;01/09/2008;8:05;SPS;36,588081;N;-3,615461;W;4,23;10
1667;T;01/09/2008;8:05;SPS;36,588083;N;-3,615505;W;4,301;8
1668;T;01/09/2008;8:05;SPS;36,588087;N;-3,615543;W;3,892;10
1669;T;01/09/2008;8:05;SPS;36,58808;N;-3,615585;W;4,35;10
1670;T;01/09/2008;8:05;SPS;36,588077;N;-3,615619;W;4,204;8
1671;T;01/09/2008;8:05;SPS;36,588074;N;-3,615657;W;4,379;10
1672;T;01/09/2008;8:05;SPS;36,588074;N;-3,615698;W;4,174;10
1673;T;01/09/2008;8:05;SPS;36,58807;N;-3,615728;W;3,977;10
1674;T;01/09/2008;8:05;SPS;36,588066;N;-3,615767;W;3,954;10
1675;T;01/09/2008;8:05;SPS;36,588057;N;-3,615813;W;4,806;10
1676;T;01/09/2008;8:05;SPS;36,588063;N;-3,615848;W;4,15;10
1677;T;01/09/2008;8:05;SPS;36,588073;N;-3,61589;W;4,205;10
1678;T;01/09/2008;8:05;SPS;36,588065;N;-3,61592;W;4,49;10
1679;T;01/09/2008;8:05;SPS;36,588068;N;-3,61596;W;3,468;8
1680;T;01/09/2008;8:06;SPS;36,58806;N;-3,615995;W;3,997;10
1681;T;01/09/2008;8:06;SPS;36,588057;N;-3,616034;W;3,955;8
1682;T;01/09/2008;8:06;SPS;36,588061;N;-3,616076;W;4,036;10
1683;T;01/09/2008;8:06;SPS;36,588065;N;-3,616116;W;4,479;10
1684;T;01/09/2008;8:06;SPS;36,588057;N;-3,616147;W;5,076;8
1685;T;01/09/2008;8:06;SPS;36,588058;N;-3,616182;W;4,717;10
1686;T;01/09/2008;8:06;SPS;36,588052;N;-3,61622;W;4,661;10
1687;T;01/09/2008;8:06;SPS;36,588047;N;-3,616258;W;4,572;10
1688;T;01/09/2008;8:06;SPS;36,588046;N;-3,616297;W;4,019;10
1689;T;01/09/2008;8:06;SPS;36,588034;N;-3,616337;W;3,716;10
1690;T;01/09/2008;8:06;SPS;36,588033;N;-3,616371;W;3,959;10
1691;T;01/09/2008;8:06;SPS;36,588039;N;-3,616418;W;3,652;10
1692;T;01/09/2008;8:06;SPS;36,588029;N;-3,616448;W;4,819;10
1693;T;01/09/2008;8:06;SPS;36,588026;N;-3,616484;W;3,843;10
1694;T;01/09/2008;8:06;SPS;36,588022;N;-3,616519;W;4,178;11
1695;T;01/09/2008;8:06;SPS;36,58803;N;-3,616559;W;4,497;11
1696;T;01/09/2008;8:06;SPS;36,588027;N;-3,616592;W;4,778;11
1697;T;01/09/2008;8:06;SPS;36,588011;N;-3,616625;W;3,905;11
1698;T;01/09/2008;8:06;SPS;36,588011;N;-3,616669;W;4,748;11
1699;T;01/09/2008;8:06;SPS;36,588015;N;-3,616709;W;4,609;11
1700;T;01/09/2008;8:07;SPS;36,588011;N;-3,616743;W;3,581;11
1701;T;01/09/2008;8:07;SPS;36,588004;N;-3,616778;W;4,107;11
1702;T;01/09/2008;8:07;SPS;36,588015;N;-3,616826;W;4,73;11
1703;T;01/09/2008;8:07;SPS;36,588012;N;-3,616862;W;4,066;11
1704;T;01/09/2008;8:07;SPS;36,588005;N;-3,616901;W;3,633;11
1705;T;01/09/2008;8:07;SPS;36,588007;N;-3,616938;W;3,97;11
1706;T;01/09/2008;8:07;SPS;36,588006;N;-3,616986;W;4,719;11
1707;T;01/09/2008;8:07;SPS;36,588003;N;-3,617013;W;4,652;11
1708;T;01/09/2008;8:07;SPS;36,587994;N;-3,617052;W;5,335;11
1709;T;01/09/2008;8:07;SPS;36,587995;N;-3,617094;W;4,674;11
